delivery_id,distribution_center_id,municipality,date,supply_type,quantity_requested,quantity_delivered,population_at_center,delivery_delay_hours,transport_mode,road_condition,weather_on_delivery_day,number_of_aid_workers,center_capacity
DEL-00809,IC-0099,Bahia Verde,2025-09-19,Medical Supplies,74,20,212,0.1,Truck,Yes,Clear,9,186
DEL-00810,IC-0099,Bahia Verde,2025-09-19,Water,168,70,50,3.4,Truck,Yes,Clear,10,268
DEL-00811,IC-0100,Bahia Verde,2025-09-19,Water,1594,487,687,1.7,Truck,Yes,Clear,7,687
DEL-00812,IC-0100,Bahia Verde,2025-09-19,Water,2524,1442,849,1.8,Truck,Yes,Clear,10,949
DEL-00813,IC-0100,Bahia Verde,2025-09-19,Food,1169,566,403,3.1,Truck,Yes,Clear,4,1011
DEL-00814,IC-0109,Bahia Verde,2025-09-19,Shelter Materials,96,65,578,3.3,Truck,Yes,Clear,9,808
DEL-00815,IC-0109,Bahia Verde,2025-09-19,Hygiene Kits,330,110,704,0.0,Truck,Yes,Clear,8,1323
DEL-00816,IC-0109,Bahia Verde,2025-09-19,Water,1715,724,578,0.0,Truck,Yes,Clear,6,898
DEL-00817,IC-0117,Bahia Verde,2025-09-19,Hygiene Kits,27,15,50,1.8,Helicopter,Limited,Clear,2,1108
DEL-00818,IC-0117,Bahia Verde,2025-09-19,Hygiene Kits,142,32,320,4.1,Helicopter,Limited,Clear,13,895
DEL-00819,IC-0117,Bahia Verde,2025-09-19,Water,1496,753,521,2.4,Helicopter,Limited,Clear,4,915
DEL-00820,IC-0121,Bahia Verde,2025-09-19,Medical Supplies,123,97,570,1.3,Truck,Yes,Clear,7,513
DEL-00821,IC-0121,Bahia Verde,2025-09-19,Water,1774,1444,461,0.0,Helicopter,Yes,Clear,7,579
DEL-00822,IC-0121,Bahia Verde,2025-09-19,Food,577,321,252,1.9,Truck,Yes,Clear,8,596
DEL-00823,IC-0121,Bahia Verde,2025-09-19,Shelter Materials,10,5,50,1.1,Truck,Yes,Clear,10,527
DEL-00824,IC-0123,Bahia Verde,2025-09-19,Hygiene Kits,263,171,542,1.2,Truck,Yes,Clear,13,659
DEL-00825,IC-0123,Bahia Verde,2025-09-19,Water,1469,443,466,0.0,Helicopter,Yes,Clear,4,972
DEL-00826,IC-0123,Bahia Verde,2025-09-19,Medical Supplies,104,50,846,1.7,Helicopter,Yes,Clear,9,784
DEL-00827,IC-0124,Bahia Verde,2025-09-19,Water,1918,917,492,0.9,Helicopter,Yes,Clear,13,1887
DEL-00828,IC-0124,Bahia Verde,2025-09-19,Shelter Materials,165,67,873,5.2,Truck,Yes,Clear,5,1255
DEL-00829,IC-0124,Bahia Verde,2025-09-19,Water,1332,1074,517,4.0,Boat,Yes,Clear,14,1528
DEL-00830,IC-0124,Bahia Verde,2025-09-19,Shelter Materials,89,72,517,2.7,Truck,Yes,Clear,8,1431
DEL-00831,IC-0135,Rincon del Este,2025-09-19,Shelter Materials,10,5,96,5.9,Helicopter,Limited,Clear,10,429
DEL-00832,IC-0135,Rincon del Este,2025-09-19,Water,673,299,201,2.6,Truck,Limited,Clear,14,381
DEL-00833,IC-0135,Rincon del Este,2025-09-19,Water,502,168,177,5.4,Boat,Limited,Clear,5,488
DEL-00834,IC-0149,Rincon del Este,2025-09-19,Medical Supplies,16,12,50,1.8,Helicopter,Yes,Clear,6,364
DEL-00835,IC-0149,Rincon del Este,2025-09-19,Shelter Materials,41,26,240,1.0,Truck,Yes,Clear,9,482
DEL-00836,IC-0149,Rincon del Este,2025-09-19,Water,1756,859,586,3.0,Truck,Yes,Clear,11,479
DEL-00837,IC-0149,Rincon del Este,2025-09-19,Hygiene Kits,125,38,344,1.4,Truck,Yes,Clear,2,498
DEL-00838,IC-0006,Puerto Nuevo,2025-09-19,Shelter Materials,94,59,888,0.8,Truck,Yes,Clear,5,1131
DEL-00839,IC-0006,Puerto Nuevo,2025-09-19,Water,2594,1167,753,0.0,Truck,Yes,Clear,2,1767
DEL-00840,IC-0007,Puerto Nuevo,2025-09-19,Food,1128,676,454,0.7,Truck,Yes,Clear,10,1415
DEL-00841,IC-0007,Puerto Nuevo,2025-09-19,Food,1683,887,814,0.8,Truck,Yes,Clear,7,2029
DEL-00842,IC-0007,Puerto Nuevo,2025-09-19,Food,2088,1437,1052,1.9,Truck,Yes,Clear,6,1264
DEL-00843,IC-0010,Puerto Nuevo,2025-09-19,Shelter Materials,22,10,377,7.0,Boat,Limited,Clear,5,709
DEL-00844,IC-0010,Puerto Nuevo,2025-09-19,Food,82,32,50,5.4,Helicopter,Limited,Clear,5,842
DEL-00845,IC-0010,Puerto Nuevo,2025-09-19,Shelter Materials,10,5,91,2.9,Truck,Limited,Clear,8,511
DEL-00846,IC-0012,Puerto Nuevo,2025-09-19,Shelter Materials,189,105,1338,1.1,Truck,Yes,Clear,7,3676
DEL-00847,IC-0012,Puerto Nuevo,2025-09-19,Water,7164,4455,1841,2.0,Truck,Yes,Clear,6,2467
DEL-00848,IC-0016,Puerto Nuevo,2025-09-19,Food,3039,1167,1272,3.5,Boat,Limited,Clear,8,2065
DEL-00849,IC-0016,Puerto Nuevo,2025-09-19,Food,2148,703,1419,2.3,Helicopter,Limited,Clear,6,2922
DEL-00850,IC-0018,Puerto Nuevo,2025-09-19,Water,580,285,210,2.5,Truck,Yes,Clear,9,932
DEL-00851,IC-0018,Puerto Nuevo,2025-09-19,Water,1468,652,669,0.0,Truck,Yes,Clear,10,705
DEL-00852,IC-0018,Puerto Nuevo,2025-09-19,Hygiene Kits,215,173,495,1.8,Truck,Yes,Clear,8,930
DEL-00853,IC-0022,Puerto Nuevo,2025-09-19,Medical Supplies,401,148,2019,0.4,Truck,Yes,Clear,7,4725
DEL-00854,IC-0025,Puerto Nuevo,2025-09-19,Hygiene Kits,345,157,554,4.4,Truck,Yes,Clear,11,850
DEL-00855,IC-0025,Puerto Nuevo,2025-09-19,Medical Supplies,189,66,946,2.9,Helicopter,Yes,Clear,8,893
DEL-00856,IC-0025,Puerto Nuevo,2025-09-19,Medical Supplies,53,28,340,3.6,Truck,Yes,Clear,4,747
DEL-00857,IC-0026,Puerto Nuevo,2025-09-19,Food,424,174,189,2.5,Boat,Yes,Clear,3,324
DEL-00858,IC-0026,Puerto Nuevo,2025-09-19,Shelter Materials,62,34,454,3.6,Truck,Yes,Clear,10,273
DEL-00859,IC-0027,Puerto Nuevo,2025-09-19,Medical Supplies,836,392,2215,7.2,Boat,No,Clear,10,4584
DEL-00860,IC-0027,Puerto Nuevo,2025-09-19,Medical Supplies,786,254,2252,6.1,Helicopter,No,Clear,8,3220
DEL-00861,IC-0027,Puerto Nuevo,2025-09-19,Medical Supplies,647,78,2262,5.6,Helicopter,No,Clear,8,3842
DEL-00862,IC-0029,Puerto Nuevo,2025-09-19,Medical Supplies,17,5,50,4.4,Truck,Yes,Clear,7,103
DEL-00863,IC-0029,Puerto Nuevo,2025-09-19,Food,482,330,184,2.8,Truck,Yes,Clear,8,128
DEL-00864,IC-0029,Puerto Nuevo,2025-09-19,Hygiene Kits,32,20,50,0.0,Truck,Yes,Clear,4,105
DEL-00865,IC-0029,Puerto Nuevo,2025-09-19,Shelter Materials,10,6,146,8.0,Boat,Yes,Clear,9,100
DEL-00866,IC-0032,Puerto Nuevo,2025-09-19,Medical Supplies,10,7,50,0.9,Truck,Yes,Clear,9,112
DEL-00867,IC-0032,Puerto Nuevo,2025-09-19,Food,118,58,50,0.0,Truck,Yes,Clear,9,117
DEL-00868,IC-0035,Puerto Nuevo,2025-09-19,Water,923,477,389,2.8,Truck,Yes,Clear,15,805
DEL-00869,IC-0035,Puerto Nuevo,2025-09-19,Water,2212,1277,792,1.7,Truck,Yes,Clear,4,1014
DEL-00870,IC-0035,Puerto Nuevo,2025-09-19,Hygiene Kits,251,106,569,0.9,Truck,Yes,Clear,9,1193
DEL-00871,IC-0037,Puerto Nuevo,2025-09-19,Food,2203,1453,1343,2.2,Truck,Yes,Clear,10,2286
DEL-00872,IC-0037,Puerto Nuevo,2025-09-19,Water,5463,3220,1455,0.0,Truck,Yes,Clear,14,2476
DEL-00873,IC-0038,Puerto Nuevo,2025-09-19,Food,94,39,50,2.9,Truck,Yes,Clear,13,242
DEL-00874,IC-0038,Puerto Nuevo,2025-09-19,Hygiene Kits,20,9,56,2.3,Truck,Yes,Clear,6,259
DEL-00875,IC-0039,Puerto Nuevo,2025-09-19,Food,103,60,50,2.6,Helicopter,Limited,Clear,2,149
DEL-00876,IC-0041,Puerto Nuevo,2025-09-19,Shelter Materials,47,28,428,4.2,Helicopter,Limited,Clear,8,488
DEL-00877,IC-0041,Puerto Nuevo,2025-09-19,Medical Supplies,70,20,198,3.8,Truck,Limited,Clear,9,639
DEL-00878,IC-0041,Puerto Nuevo,2025-09-19,Water,1206,701,488,4.3,Truck,Limited,Clear,7,673
DEL-00879,IC-0041,Puerto Nuevo,2025-09-19,Food,738,217,315,4.9,Boat,Limited,Clear,6,665
DEL-00880,IC-0043,Puerto Nuevo,2025-09-19,Shelter Materials,10,6,50,1.6,Helicopter,Limited,Clear,6,130
DEL-00881,IC-0043,Puerto Nuevo,2025-09-19,Shelter Materials,10,5,50,1.5,Truck,Limited,Clear,4,100
DEL-00882,IC-0043,Puerto Nuevo,2025-09-19,Water,159,91,50,4.6,Truck,Limited,Clear,10,124
DEL-00883,IC-0045,Puerto Nuevo,2025-09-19,Shelter Materials,76,24,414,3.4,Truck,Yes,Clear,2,100
DEL-00884,IC-0045,Puerto Nuevo,2025-09-19,Shelter Materials,10,5,50,0.6,Truck,Yes,Clear,11,118
DEL-00885,IC-0046,Sierra Alta,2025-09-19,Medical Supplies,270,78,1017,3.9,Truck,Yes,Clear,10,1132
DEL-00886,IC-0046,Sierra Alta,2025-09-19,Hygiene Kits,582,399,815,1.7,Truck,Yes,Clear,9,1291
DEL-00887,IC-0046,Sierra Alta,2025-09-19,Hygiene Kits,510,406,951,0.0,Helicopter,Yes,Clear,10,1371
DEL-00888,IC-0049,Sierra Alta,2025-09-19,Medical Supplies,117,91,329,1.6,Truck,Yes,Clear,9,924
DEL-00889,IC-0049,Sierra Alta,2025-09-19,Food,564,409,249,3.0,Boat,Yes,Clear,3,894
DEL-00890,IC-0049,Sierra Alta,2025-09-19,Shelter Materials,30,20,315,1.5,Truck,Yes,Clear,4,977
DEL-00891,IC-0049,Sierra Alta,2025-09-19,Shelter Materials,20,7,162,3.5,Truck,Yes,Clear,9,859
DEL-00892,IC-0052,Sierra Alta,2025-09-19,Water,952,426,334,2.8,Boat,Yes,Clear,5,132
DEL-00893,IC-0052,Sierra Alta,2025-09-19,Medical Supplies,16,6,50,0.0,Truck,Yes,Clear,9,100
DEL-00894,IC-0052,Sierra Alta,2025-09-19,Hygiene Kits,29,15,50,0.3,Boat,Yes,Clear,7,101
DEL-00895,IC-0052,Sierra Alta,2025-09-19,Water,302,163,142,4.6,Boat,Yes,Clear,11,119
DEL-00896,IC-0059,Sierra Alta,2025-09-19,Food,1926,687,1192,2.2,Truck,Yes,Clear,9,1665
DEL-00897,IC-0059,Sierra Alta,2025-09-19,Medical Supplies,180,128,970,1.8,Truck,Yes,Clear,8,1307
DEL-00898,IC-0059,Sierra Alta,2025-09-19,Water,2166,1001,970,1.3,Truck,Yes,Clear,6,1719
DEL-00899,IC-0059,Sierra Alta,2025-09-19,Medical Supplies,194,158,731,2.5,Truck,Yes,Clear,11,1577
DEL-00900,IC-0060,Sierra Alta,2025-09-19,Hygiene Kits,287,234,724,0.0,Helicopter,Limited,Clear,8,1354
DEL-00901,IC-0062,Sierra Alta,2025-09-19,Food,129,42,62,0.3,Helicopter,Limited,Clear,5,194
DEL-00902,IC-0062,Sierra Alta,2025-09-19,Water,142,58,50,1.4,Truck,Limited,Clear,6,277
DEL-00903,IC-0062,Sierra Alta,2025-09-19,Food,407,157,146,2.2,Helicopter,Limited,Clear,9,320
DEL-00904,IC-0063,Sierra Alta,2025-09-19,Medical Supplies,52,29,403,0.6,Truck,Yes,Clear,7,687
DEL-00905,IC-0063,Sierra Alta,2025-09-19,Medical Supplies,65,38,466,4.1,Truck,Yes,Clear,11,783
DEL-00906,IC-0063,Sierra Alta,2025-09-19,Water,1188,788,348,1.7,Truck,Yes,Clear,7,802
DEL-00907,IC-0063,Sierra Alta,2025-09-19,Medical Supplies,48,25,257,4.6,Truck,Yes,Clear,2,862
DEL-00908,IC-0065,Sierra Alta,2025-09-19,Medical Supplies,40,15,192,0.9,Boat,Yes,Clear,6,408
DEL-00909,IC-0065,Sierra Alta,2025-09-19,Medical Supplies,58,30,426,0.8,Truck,Yes,Clear,6,485
DEL-00910,IC-0065,Sierra Alta,2025-09-19,Hygiene Kits,168,57,252,6.5,Boat,Yes,Clear,10,470
DEL-00911,IC-0065,Sierra Alta,2025-09-19,Hygiene Kits,134,82,204,1.6,Truck,Yes,Clear,8,402
DEL-00912,IC-0066,Sierra Alta,2025-09-19,Hygiene Kits,249,110,344,2.9,Helicopter,No,Clear,4,100
DEL-00913,IC-0066,Sierra Alta,2025-09-19,Water,478,108,202,7.9,Boat,No,Clear,5,128
DEL-00914,IC-0068,Costa Sur,2025-09-19,Food,4241,2130,1929,1.3,Truck,Yes,Clear,5,3246
DEL-00915,IC-0068,Costa Sur,2025-09-19,Food,3149,1637,1703,2.2,Helicopter,Yes,Clear,8,3571
DEL-00916,IC-0069,Costa Sur,2025-09-19,Food,1485,231,667,3.7,Truck,Yes,Clear,8,1163
DEL-00917,IC-0069,Costa Sur,2025-09-19,Water,2864,1853,819,1.2,Truck,Yes,Clear,2,1115
DEL-00918,IC-0069,Costa Sur,2025-09-19,Medical Supplies,214,82,730,1.9,Boat,Yes,Clear,9,1654
DEL-00919,IC-0071,Costa Sur,2025-09-19,Hygiene Kits,24,12,50,0.8,Helicopter,Yes,Clear,6,100
DEL-00920,IC-0072,Costa Sur,2025-09-19,Water,1304,466,410,3.6,Truck,Yes,Clear,6,935
DEL-00921,IC-0072,Costa Sur,2025-09-19,Medical Supplies,51,26,496,3.1,Truck,Yes,Clear,9,803
DEL-00922,IC-0072,Costa Sur,2025-09-19,Shelter Materials,47,14,532,3.5,Boat,Yes,Clear,6,760
DEL-00923,IC-0072,Costa Sur,2025-09-19,Water,1376,478,473,2.6,Truck,Yes,Clear,6,1091
DEL-00924,IC-0073,Costa Sur,2025-09-19,Water,3898,1813,1265,0.6,Truck,Yes,Clear,16,2513
DEL-00925,IC-0073,Costa Sur,2025-09-19,Water,3150,1609,1041,0.5,Truck,Yes,Clear,9,2777
DEL-00926,IC-0074,Costa Sur,2025-09-19,Medical Supplies,192,86,559,0.4,Truck,Yes,Clear,6,533
DEL-00927,IC-0075,Costa Sur,2025-09-19,Medical Supplies,35,16,152,1.9,Helicopter,Limited,Clear,8,158
DEL-00928,IC-0075,Costa Sur,2025-09-19,Shelter Materials,32,15,199,3.7,Boat,Limited,Clear,9,152
DEL-00929,IC-0075,Costa Sur,2025-09-19,Water,950,155,306,1.7,Truck,Limited,Clear,10,167
DEL-00930,IC-0075,Costa Sur,2025-09-19,Water,194,87,50,4.3,Boat,Limited,Clear,8,187
DEL-00931,IC-0082,Costa Sur,2025-09-19,Food,1438,628,702,4.1,Truck,Limited,Clear,6,617
DEL-00932,IC-0082,Costa Sur,2025-09-19,Shelter Materials,10,5,102,0.0,Helicopter,Limited,Clear,10,968
DEL-00933,IC-0083,Costa Sur,2025-09-19,Water,2663,668,767,5.1,Helicopter,Limited,Clear,8,610
DEL-00934,IC-0083,Costa Sur,2025-09-19,Food,859,239,360,2.2,Truck,Limited,Clear,11,555
DEL-00935,IC-0084,Costa Sur,2025-09-19,Shelter Materials,63,15,622,3.9,Helicopter,No,Clear,8,929
DEL-00936,IC-0084,Costa Sur,2025-09-19,Hygiene Kits,408,107,551,3.2,Helicopter,No,Clear,7,808
DEL-00937,IC-0084,Costa Sur,2025-09-19,Food,1479,190,861,4.6,Boat,No,Clear,10,1165
DEL-00938,IC-0090,Costa Sur,2025-09-19,Hygiene Kits,710,94,1061,6.1,Helicopter,No,Clear,6,1227
DEL-00939,IC-0090,Costa Sur,2025-09-19,Medical Supplies,162,69,750,3.5,Helicopter,No,Clear,6,1105
DEL-00940,IC-0090,Costa Sur,2025-09-19,Medical Supplies,217,90,578,8.7,Boat,No,Clear,8,1012
DEL-00941,IC-0094,Costa Sur,2025-09-19,Shelter Materials,26,7,139,1.5,Truck,Yes,Clear,5,652
DEL-00942,IC-0094,Costa Sur,2025-09-19,Food,644,199,381,0.0,Truck,Yes,Clear,11,548
DEL-00943,IC-0097,Costa Sur,2025-09-19,Hygiene Kits,58,28,128,3.9,Truck,Yes,Clear,9,510
DEL-00944,IC-0097,Costa Sur,2025-09-19,Water,717,233,340,0.0,Truck,Yes,Clear,7,632
DEL-00945,IC-0097,Costa Sur,2025-09-19,Water,901,502,300,1.8,Helicopter,Yes,Clear,11,530
DEL-00946,IC-0097,Costa Sur,2025-09-19,Water,778,326,267,1.8,Helicopter,Yes,Clear,11,525
DEL-00947,IC-0098,Bahia Verde,2025-09-19,Food,354,198,181,3.1,Truck,Yes,Clear,9,229
DEL-00948,IC-0098,Bahia Verde,2025-09-19,Water,997,564,260,3.9,Truck,Yes,Clear,10,209
DEL-00949,IC-0101,Bahia Verde,2025-09-19,Medical Supplies,59,29,223,1.0,Helicopter,Yes,Clear,5,320
DEL-00950,IC-0101,Bahia Verde,2025-09-19,Hygiene Kits,28,11,50,2.6,Truck,Yes,Clear,3,347
DEL-00951,IC-0107,Bahia Verde,2025-09-19,Water,161,97,50,4.2,Truck,Limited,Clear,6,100
DEL-00952,IC-0107,Bahia Verde,2025-09-19,Hygiene Kits,21,10,50,3.0,Helicopter,Limited,Clear,14,100
DEL-00953,IC-0110,Bahia Verde,2025-09-19,Shelter Materials,64,37,537,2.3,Truck,Yes,Clear,8,906
DEL-00954,IC-0110,Bahia Verde,2025-09-19,Medical Supplies,89,39,528,2.0,Helicopter,Yes,Clear,14,635
DEL-00955,IC-0110,Bahia Verde,2025-09-19,Food,1457,919,581,0.0,Truck,Yes,Clear,5,609
DEL-00956,IC-0110,Bahia Verde,2025-09-19,Water,1225,732,581,2.7,Truck,Yes,Clear,7,875
DEL-00957,IC-0125,Bahia Verde,2025-09-19,Water,1800,681,798,4.8,Boat,Limited,Clear,8,784
DEL-00958,IC-0125,Bahia Verde,2025-09-19,Hygiene Kits,332,157,783,6.2,Boat,Limited,Clear,2,810
DEL-00959,IC-0125,Bahia Verde,2025-09-19,Shelter Materials,39,18,414,3.0,Helicopter,Limited,Clear,10,1026
DEL-00960,IC-0126,Rincon del Este,2025-09-19,Food,1042,531,522,2.0,Truck,Yes,Clear,2,519
DEL-00961,IC-0127,Rincon del Este,2025-09-19,Shelter Materials,91,26,1122,1.8,Truck,Limited,Clear,6,1528
DEL-00962,IC-0127,Rincon del Este,2025-09-19,Shelter Materials,145,96,1086,2.2,Truck,Limited,Clear,6,1885
DEL-00963,IC-0127,Rincon del Este,2025-09-19,Medical Supplies,335,178,1160,5.2,Truck,Limited,Clear,8,1401
DEL-00964,IC-0127,Rincon del Este,2025-09-19,Water,4243,1019,1205,4.3,Truck,Limited,Clear,11,1843
DEL-00965,IC-0130,Rincon del Este,2025-09-19,Medical Supplies,26,11,129,2.4,Helicopter,Yes,Clear,7,771
DEL-00966,IC-0131,Rincon del Este,2025-09-19,Medical Supplies,32,18,184,4.4,Truck,Limited,Clear,9,143
DEL-00967,IC-0131,Rincon del Este,2025-09-19,Food,226,22,78,3.9,Truck,Limited,Clear,10,126
DEL-00968,IC-0133,Rincon del Este,2025-09-19,Water,1041,313,286,3.5,Truck,Limited,Clear,5,427
DEL-00969,IC-0133,Rincon del Este,2025-09-19,Water,468,172,226,3.1,Truck,Limited,Clear,5,307
DEL-00970,IC-0133,Rincon del Este,2025-09-19,Water,1280,423,390,4.9,Boat,Limited,Clear,7,442
DEL-00971,IC-0134,Rincon del Este,2025-09-19,Water,495,309,181,3.7,Truck,Limited,Clear,4,490
DEL-00972,IC-0134,Rincon del Este,2025-09-19,Hygiene Kits,318,104,447,6.2,Boat,Limited,Clear,6,461
DEL-00973,IC-0137,Rincon del Este,2025-09-19,Hygiene Kits,378,201,862,3.1,Truck,Yes,Clear,8,1186
DEL-00974,IC-0137,Rincon del Este,2025-09-19,Food,2561,1005,910,3.0,Truck,Yes,Clear,9,1863
DEL-00975,IC-0137,Rincon del Este,2025-09-19,Food,2400,1020,959,0.0,Truck,Yes,Clear,7,1455
DEL-00976,IC-0137,Rincon del Este,2025-09-19,Water,2638,1069,794,0.0,Truck,Yes,Clear,6,1708
DEL-00977,IC-0145,Rincon del Este,2025-09-19,Medical Supplies,19,7,67,0.8,Helicopter,Yes,Clear,9,100
DEL-00978,IC-0145,Rincon del Este,2025-09-19,Food,795,409,364,4.4,Truck,Yes,Clear,8,100
DEL-00979,IC-0145,Rincon del Este,2025-09-19,Medical Supplies,14,9,116,1.1,Truck,Yes,Clear,7,122
DEL-00980,IC-0146,Rincon del Este,2025-09-19,Water,199,48,50,5.8,Helicopter,No,Clear,7,129
DEL-00981,IC-0150,Rincon del Este,2025-09-19,Medical Supplies,15,6,50,1.8,Truck,Yes,Clear,7,100
DEL-00982,IC-0150,Rincon del Este,2025-09-19,Hygiene Kits,31,10,50,0.6,Helicopter,Yes,Clear,9,118
DEL-00983,IC-0150,Rincon del Este,2025-09-19,Shelter Materials,10,6,50,2.1,Truck,Yes,Clear,8,112
DEL-00984,IC-0001,Puerto Nuevo,2025-09-20,Water,2674,842,820,6.4,Helicopter,Yes,Heavy Rain,3,2274
DEL-00985,IC-0001,Puerto Nuevo,2025-09-20,Medical Supplies,84,45,841,6.7,Boat,Yes,Heavy Rain,10,1648
DEL-00986,IC-0001,Puerto Nuevo,2025-09-20,Medical Supplies,188,39,1398,5.0,Truck,Yes,Heavy Rain,2,2293
DEL-00987,IC-0008,Puerto Nuevo,2025-09-20,Medical Supplies,14,5,50,6.3,Truck,Yes,Heavy Rain,8,138
DEL-00988,IC-0008,Puerto Nuevo,2025-09-20,Food,106,44,50,4.3,Helicopter,Yes,Heavy Rain,2,120
DEL-00989,IC-0008,Puerto Nuevo,2025-09-20,Food,171,94,112,2.5,Helicopter,Yes,Heavy Rain,15,100
DEL-00990,IC-0008,Puerto Nuevo,2025-09-20,Food,91,40,50,4.2,Truck,Yes,Heavy Rain,8,125
DEL-00991,IC-0050,Sierra Alta,2025-09-20,Food,592,226,266,8.4,Boat,Limited,Heavy Rain,12,623
DEL-00992,IC-0050,Sierra Alta,2025-09-20,Medical Supplies,133,40,547,4.9,Helicopter,Limited,Heavy Rain,8,989
DEL-00993,IC-0050,Sierra Alta,2025-09-20,Food,256,64,168,7.8,Truck,Limited,Heavy Rain,4,980
DEL-00994,IC-0053,Sierra Alta,2025-09-20,Medical Supplies,60,18,473,4.2,Helicopter,Limited,Heavy Rain,6,1156
DEL-00995,IC-0053,Sierra Alta,2025-09-20,Water,1922,285,659,7.8,Truck,Limited,Heavy Rain,12,1173
DEL-00996,IC-0053,Sierra Alta,2025-09-20,Water,364,114,145,6.2,Truck,Limited,Heavy Rain,9,919
DEL-00997,IC-0053,Sierra Alta,2025-09-20,Medical Supplies,155,19,583,6.2,Truck,Limited,Heavy Rain,6,1043
DEL-00998,IC-0078,Costa Sur,2025-09-20,Water,3354,1302,955,2.6,Truck,Yes,Heavy Rain,11,1010
DEL-00999,IC-0078,Costa Sur,2025-09-20,Hygiene Kits,546,279,1295,5.2,Truck,Yes,Heavy Rain,5,1307
DEL-01000,IC-0079,Costa Sur,2025-09-20,Medical Supplies,24,5,167,3.2,Helicopter,Limited,Heavy Rain,9,346
DEL-01001,IC-0079,Costa Sur,2025-09-20,Shelter Materials,10,5,50,7.5,Truck,Limited,Heavy Rain,8,361
DEL-01002,IC-0089,Costa Sur,2025-09-20,Medical Supplies,136,32,388,4.6,Truck,Yes,Heavy Rain,5,1210
DEL-01003,IC-0089,Costa Sur,2025-09-20,Food,1342,134,610,4.9,Truck,Yes,Heavy Rain,9,1316
DEL-01004,IC-0089,Costa Sur,2025-09-20,Food,677,189,444,3.7,Truck,Yes,Heavy Rain,7,1037
DEL-01005,IC-0089,Costa Sur,2025-09-20,Water,1788,603,459,3.8,Truck,Yes,Heavy Rain,9,1213
DEL-01006,IC-0099,Bahia Verde,2025-09-20,Medical Supplies,13,7,50,6.7,Boat,Yes,Heavy Rain,6,269
DEL-01007,IC-0099,Bahia Verde,2025-09-20,Food,126,64,50,5.4,Truck,Yes,Heavy Rain,2,252
DEL-01008,IC-0099,Bahia Verde,2025-09-20,Food,430,175,162,4.7,Boat,Yes,Heavy Rain,7,294
DEL-01009,IC-0099,Bahia Verde,2025-09-20,Medical Supplies,10,5,50,5.5,Boat,Yes,Heavy Rain,6,212
DEL-01010,IC-0100,Bahia Verde,2025-09-20,Water,3807,1597,1196,6.7,Truck,Yes,Heavy Rain,11,722
DEL-01011,IC-0109,Bahia Verde,2025-09-20,Medical Supplies,102,43,618,6.8,Truck,Yes,Heavy Rain,6,1189
DEL-01012,IC-0109,Bahia Verde,2025-09-20,Hygiene Kits,516,271,974,4.6,Truck,Yes,Heavy Rain,7,1115
DEL-01013,IC-0109,Bahia Verde,2025-09-20,Food,528,148,308,2.7,Truck,Yes,Heavy Rain,4,1212
DEL-01014,IC-0109,Bahia Verde,2025-09-20,Water,1057,443,511,6.8,Truck,Yes,Heavy Rain,8,1061
DEL-01015,IC-0117,Bahia Verde,2025-09-20,Hygiene Kits,571,221,937,6.3,Helicopter,Limited,Heavy Rain,5,879
DEL-01016,IC-0117,Bahia Verde,2025-09-20,Hygiene Kits,166,19,441,5.7,Truck,Limited,Heavy Rain,6,837
DEL-01017,IC-0117,Bahia Verde,2025-09-20,Shelter Materials,21,5,153,7.0,Truck,Limited,Heavy Rain,7,786
DEL-01018,IC-0121,Bahia Verde,2025-09-20,Food,94,29,50,4.0,Boat,Yes,Heavy Rain,10,543
DEL-01019,IC-0121,Bahia Verde,2025-09-20,Shelter Materials,86,36,470,5.8,Truck,Yes,Heavy Rain,5,457
DEL-01020,IC-0121,Bahia Verde,2025-09-20,Shelter Materials,63,29,340,1.5,Truck,Yes,Heavy Rain,10,365
DEL-01021,IC-0121,Bahia Verde,2025-09-20,Medical Supplies,40,24,192,3.9,Truck,Yes,Heavy Rain,6,359
DEL-01022,IC-0123,Bahia Verde,2025-09-20,Shelter Materials,68,12,595,1.7,Helicopter,Yes,Heavy Rain,9,791
DEL-01023,IC-0123,Bahia Verde,2025-09-20,Water,821,286,294,6.0,Boat,Yes,Heavy Rain,7,860
DEL-01024,IC-0123,Bahia Verde,2025-09-20,Hygiene Kits,133,67,412,7.6,Boat,Yes,Heavy Rain,11,594
DEL-01025,IC-0124,Bahia Verde,2025-09-20,Water,2236,965,629,4.4,Helicopter,Yes,Heavy Rain,9,1167
DEL-01026,IC-0124,Bahia Verde,2025-09-20,Shelter Materials,74,41,790,7.3,Boat,Yes,Heavy Rain,4,1130
DEL-01027,IC-0124,Bahia Verde,2025-09-20,Shelter Materials,106,50,1004,4.3,Truck,Yes,Heavy Rain,10,1874
DEL-01028,IC-0135,Rincon del Este,2025-09-20,Shelter Materials,51,17,440,4.4,Helicopter,Limited,Heavy Rain,5,469
DEL-01029,IC-0135,Rincon del Este,2025-09-20,Food,1619,599,597,8.2,Boat,Limited,Heavy Rain,13,486
DEL-01030,IC-0149,Rincon del Este,2025-09-20,Shelter Materials,33,7,258,4.5,Truck,Yes,Heavy Rain,8,481
DEL-01031,IC-0149,Rincon del Este,2025-09-20,Water,495,181,189,4.4,Truck,Yes,Heavy Rain,9,431
